#SampleID	DIET_TYPE
000001311.1075813	Omn
000009101.1130491	Omn
000001795.1076010	Omn
000001116.1075711	Omn
000002650.1053793	Omn
000006661.1131908	Veg
000003894.1130487	Omn
000006106.1131754	Omn
000004679.1130106	Omn
000001127.1131821	Omn
000001401.1130254	Omn
000005893.1131687	Veg
000004891.1076474	Omn
000004793.1131586	Omn
000001961.1075985	Omn
000002023.1130272	Veg
000006702.1131544	Omn
000009021.1130097	Veg
000001799.1131949	Veg
000002126.1130242	Omn
000004813.1131936	Omn
000002833.1075980	Veg
000003532.1130480	Omn
000005554.1076439	Omn
000007120.1075677	Omn
000001590.1130513	Omn
000001097.1075899	Omn
000001854.1075977	Omn
000003240.1076241	Omn
000005757.1130216	Omn
000002449.1131877	Omn
000001417.1075862	Omn
000004191.1075978	Omn
000003731.1130451	Omn
000006930.1130327	Omn
000001398.1076066	Omn
000005293.1076162	Omn
000004226.1131698	Omn
000002100.1131761	Omn
000003282.1076014	Omn
000002709.1076342	Omn
000004611.1130245	Omn
000003473.1076353	Omn
000007728.1131896	Veg
000003047.1076096	Omn
000007675.1131847	Veg
000002781.1075822	Omn
000005792.1076331	Omn
000005916.1076402	Omn
000003970.1075941	Omn
000002337.1076451	Veg
000003549.1130048	Omn
000002736.1076008	Omn
000004273.1076240	Omn
000001278.1076000	Omn
000005918.1131765	Veg
000006694.1131921	Omn
000002457.1130298	Omn
000004278.1130347	Omn
000005989.1131512	Omn
000007669.1131654	Omn
000002350.1075969	Omn
000002637.1075872	Omn
000006078.1131730	Omn
000006761.1130531	Omn
000002230.1075747	Omn
000004782.1076257	Omn
000001321.1131558	Omn
000009392.1130265	Omn
000003505.1076058	Omn
000001022.1130548	Omn
000003386.1131583	Omn
000001955.1075736	Omn
000006098.1131577	Omn
000001660.1075763	Omn
000005987.1130375	Omn
000001751.1075854	Omn
000004616.1076325	Omn
000003894.1076311	Omn
000001713.1076135	Omn
000004158.1075971	Omn
000005771.1130120	Omn
000005768.1130164	Omn
000003666.1076026	Omn
000001174.1076024	Omn
000003350.1131718	Omn
000009061.1130062	Omn
000001575.1075981	Omn
000004735.1076261	Omn
000004926.1076372	Omn
000006776.1131677	Omn
000007068.1131773	Omn
000002198.1131606	Omn
000007734.1131715	Omn
000004265.1075958	Omn
000007178.1130563	Omn
000005845.1131883	Omn
000001504.1075868	Omn
000001216.1075960	Veg
000002452.1130459	Omn
000001630.1130004	Omn
000009385.1130395	Omn
000001570.1076416	Omn
000003703.1076117	Omn
000002208.1076206	Omn
000008952.1076175	Omn
000009230.1130075	Omn
000009705.1130455	Omn
000003426.1131716	Omn
000002735.1075781	Omn
000004187.1130137	Omn
000005840.1076354	Omn
000006715.1131688	Veg
000001797.1075964	Omn
000002972.1076373	Omn
000006092.1130253	Omn
000009141.1130514	Omn
000003060.1075952	Veg
000002173.1075965	Omn
000005776.1076333	Omn
000005702.1131693	Omn
000002619.1130069	Omn
000005825.1076380	Omn
000006925.1131743	Omn
000006637.1131735	Omn
000005929.1053758	Omn
000002243.1076078	Veg
000003951.1075712	Omn
000005992.1131849	Omn
000001156.1076178	Omn
000009224.1130015	Omn
000004280.1130502	Omn
000003023.1076351	Omn
000004747.1131840	Omn
000003147.1130543	Veg
000006690.1131669	Omn
000009607.1130045	Veg
000009022.1130437	Omn
000004811.1076450	Omn
000008951.1076146	Omn
000002783.1076422	Omn
000003002.1076454	Omn
000006726.1053805	Omn
000009532.1131678	Veg
000001960.1076155	Omn
000001580.1130206	Veg
000001860.1076085	Omn
000005754.1131771	Omn
000004833.1076385	Omn
000001548.1075923	Omn
000009684.1130374	Omn
000004985.1131745	Omn
000003531.1130420	Omn
000007039.1131853	Omn
000001405.1076109	Omn
000005660.1076378	Veg
000001218.1075754	Omn
000003277.1076480	Omn
000002529.1130411	Omn
000001895.1131608	Omn
000002349.1075894	Omn
000001887.1076214	Omn
000003811.1053950	Veg
000002492.1131741	Omn
000008949.1076233	Omn
000001888.1075983	Omn
000003812.1131844	Veg
000001286.1076166	Omn
000003602.1076179	Omn
000001705.1076050	Omn
000001769.1076133	Omn
000009094.1130546	Omn
000002087.1075858	Omn
000009157.1130469	Veg
000009483.1130256	Omn
000007057.1130394	Omn
000004848.1130372	Veg
000001948.1075869	Omn
000006927.1131555	Omn
000001630.1076107	Omn
000003796.1076381	Omn
000003089.1130390	Omn
000006949.1131776	Omn
000002619.1075901	Omn
000005983.1131709	Omn
000006631.1130511	Omn
000001363.1075838	Omn
000002073.1076324	Omn
000003442.1076242	Omn
000009140.1130364	Omn
000002444.1075784	Omn
000009213.1130424	Omn
000009033.1130345	Omn
000006120.1130317	Omn
000002472.1130355	Veg
000002884.1076068	Omn
000009601.1130258	Veg
000002818.1076355	Omn
000001861.1076339	Veg
000006931.1130310	Omn
000002851.1076309	Omn
000009225.1130429	Omn
000005997.1131572	Omn
000004919.1130014	Omn
000001662.1076019	Omn
000006819.1053765	Veg
000004160.1075805	Omn
000004929.1130377	Omn
000004603.1053747	Omn
000002965.1131607	Omn
000005930.1131685	Omn
000007104.1075680	Omn
000002330.1075836	Omn
000003222.1076413	Omn
000001067.1075811	Veg
000002036.1076165	Omn
000005844.1131797	Omn
000001787.1053922	Omn
000004075.1075731	Omn
000003972.1075791	Omn
000005884.1076431	Omn
000002597.1076012	Omn
000003062.1130054	Omn
000003425.1131767	Omn
000004730.1076349	Veg
000004836.1131522	Omn
000004721.1131620	Omn
000001391.1130053	Omn
000004654.1076358	Omn
000001640.1130173	Veg
000008982.1130186	Omn
000003891.1131675	Omn
000009097.1130094	Omn
000002655.1076212	Omn
000001755.1075846	Omn
000003090.1130013	Omn
000009562.1130285	Omn
000002885.1075800	Omn
000001645.1075976	Veg
000008963.1130489	Omn
000004765.1131661	Omn
000001078.1075961	Omn
000003003.1130399	Omn
000004596.1131796	Omn
000006789.1053878	Omn
000003225.1075895	Veg
000002359.1075943	Omn
000001826.1075728	Omn
000001669.1075769	Omn
000001422.1076098	Omn
000006976.1130125	Omn
000007184.1131592	Omn
000002581.1130214	Omn
000009353.1053930	Omn
000001377.1075825	Omn
000002710.1076275	Omn
000001084.1076216	Omn
000001922.1076319	Omn
000003536.1076112	Omn
000003048.1075949	Omn
000002471.1075930	Veg
000001600.1130271	Omn
000002043.1076297	Omn
000004039.1075833	Veg
000007664.1130419	Omn
000008990.1130146	Omn
000001285.1075917	Omn
000006664.1131515	Omn
000001256.1075816	Omn
000002475.1076473	Omn
000001531.1075821	Omn
000002184.1131892	Omn
000003175.1131611	Omn
000006007.1130105	Omn
000007180.1130518	Omn
000003028.1075993	Omn
000001464.1130441	Omn
000005791.1131521	Omn
000001582.1076447	Omn
000005903.1076379	Omn
000009201.1130520	Omn
000003032.1075989	Omn
000009626.1130204	Omn
000005163.1076142	Veg
000002638.1076084	Omn
000002345.1076192	Omn
000001678.1075807	Veg
000005957.1130025	Omn
000002802.1130238	Omn
000004807.1076183	Omn
000002052.1053728	Omn
000002651.1076282	Omn
000004162.1130570	Omn
000006641.1053782	Omn
000006113.1053799	Omn
000001661.1075770	Omn
000003896.1130192	Omn
000006634.1131683	Omn
000001333.1076035	Omn
000002080.1130223	Omn
000002511.1130176	Omn
000005870.1130485	Omn
000009004.1130263	Omn
000001980.1075916	Omn
000003507.1075887	Omn
000007641.1130055	Omn
000004618.1131914	Omn
000001962.1075789	Omn
000006620.1131917	Omn
000001197.1076290	Omn
000001208.1131782	Omn
000006800.1131570	Omn
000001189.1076064	Omn
000005770.1130024	Omn
000007729.1131778	Omn
000001284.1075931	Omn
000009131.1130199	Omn
000001652.1076108	Omn
000003091.1075905	Omn
000005648.1076376	Omn
000001399.1075739	Omn
000002186.1076004	Omn
000002020.1053858	Omn
000003729.1130344	Omn
000009434.1130371	Omn
000006841.1130169	Omn
000003061.1130064	Omn
000001303.1075744	Omn
000004187.1076048	Omn
000002175.1130416	Omn
000001618.1131787	Omn
000004267.1075788	Omn
000002099.1131524	Omn
000009126.1130414	Omn
000005738.1130478	Omn
000004602.1130434	Omn
000001632.1075874	Omn
000001231.1076067	Omn
000004952.1076199	Omn
000002109.1076061	Veg
000002683.1075995	Omn
000004878.1131665	Omn
000001350.1076005	Omn
000002581.1053733	Omn
000001086.1076130	Omn
000001378.1053850	Omn
000006662.1131579	Omn
000002805.1075880	Omn
000009111.1131950	Omn
000001555.1130135	Omn
000001115.1076083	Omn
000009685.1130315	Veg
000002172.1053857	Omn
000002958.1131837	Omn
000001748.1130539	Omn
000003169.1076390	Omn
000008983.1130249	Omn
000003534.1075829	Omn
000002590.1076161	Veg
000003537.1131639	Omn
000007678.1131860	Omn
000008950.1076415	Omn
000003364.1076059	Veg
000003093.1075794	Omn
000007118.1075682	Omn
000009567.1130252	Omn
000007748.1130523	Veg
000009129.1130217	Omn
000001184.1131760	Omn
000003952.1131742	Omn
000008955.1131523	Omn
000009586.1130231	Omn
000001837.1075843	Omn
000005035.1076188	Omn
000006942.1131824	Omn
000002202.1130392	Omn
